timestamp_utc,water_temperature,sp_conductance,ph,do_concentration,do_saturation,turbidity,segment_id,high_turbidity,timestamp,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,water_temperature_lag_1h,water_temperature_lag_3h,water_temperature_lag_6h,water_temperature_lag_12h,water_temperature_lag_24h,sp_conductance_lag_1h,sp_conductance_lag_3h,sp_conductance_lag_6h,sp_conductance_lag_12h,sp_conductance_lag_24h,ph_lag_1h,ph_lag_3h,ph_lag_6h,ph_lag_12h,ph_lag_24h,do_concentration_lag_1h,do_concentration_lag_3h,do_concentration_lag_6h,do_concentration_lag_12h,do_concentration_lag_24h,do_saturation_lag_1h,do_saturation_lag_3h,do_saturation_lag_6h,do_saturation_lag_12h,do_saturation_lag_24h,turbidity_lag_1h,turbidity_lag_3h,turbidity_lag_6h,turbidity_lag_12h,turbidity_lag_24h,water_temperature_change_3h,water_temperature_change_6h,water_temperature_change_12h,water_temperature_change_24h,sp_conductance_change_3h,sp_conductance_change_6h,sp_conductance_change_12h,sp_conductance_change_24h,ph_change_3h,ph_change_6h,ph_change_12h,ph_change_24h,do_concentration_change_3h,do_concentration_change_6h,do_concentration_change_12h,do_concentration_change_24h,do_saturation_change_3h,do_saturation_change_6h,do_saturation_change_12h,do_saturation_change_24h,turbidity_change_3h,turbidity_change_6h,turbidity_change_12h,turbidity_change_24h,water_temperature_rolling_mean_6h,water_temperature_rolling_max_6h,water_temperature_rolling_std_6h,water_temperature_rolling_mean_12h,water_temperature_rolling_max_12h,water_temperature_rolling_std_12h,water_temperature_rolling_mean_24h,water_temperature_rolling_max_24h,water_temperature_rolling_std_24h,sp_conductance_rolling_mean_6h,sp_conductance_rolling_max_6h,sp_conductance_rolling_std_6h,sp_conductance_rolling_mean_12h,sp_conductance_rolling_max_12h,sp_conductance_rolling_std_12h,sp_conductance_rolling_mean_24h,sp_conductance_rolling_max_24h,sp_conductance_rolling_std_24h,ph_rolling_mean_6h,ph_rolling_max_6h,ph_rolling_std_6h,ph_rolling_mean_12h,ph_rolling_max_12h,ph_rolling_std_12h,ph_rolling_mean_24h,ph_rolling_max_24h,ph_rolling_std_24h,do_concentration_rolling_mean_6h,do_concentration_rolling_max_6h,do_concentration_rolling_std_6h,do_concentration_rolling_mean_12h,do_concentration_rolling_max_12h,do_concentration_rolling_std_12h,do_concentration_rolling_mean_24h,do_concentration_rolling_max_24h,do_concentration_rolling_std_24h,do_saturation_rolling_mean_6h,do_saturation_rolling_max_6h,do_saturation_rolling_std_6h,do_saturation_rolling_mean_12h,do_saturation_rolling_max_12h,do_saturation_rolling_std_12h,do_saturation_rolling_mean_24h,do_saturation_rolling_max_24h,do_saturation_rolling_std_24h,turbidity_rolling_mean_6h,turbidity_rolling_max_6h,turbidity_rolling_std_6h,turbidity_rolling_mean_12h,turbidity_rolling_max_12h,turbidity_rolling_std_12h,turbidity_rolling_mean_24h,turbidity_rolling_max_24h,turbidity_rolling_std_24h,turbidity_change_1h,turbidity_ratio_1h,risk_probability_1h,risk_probability_6h,risk_probability_12h,risk_probability_24h,predicted_risk_horizon,risk_level,turbidity_trend_6h,ph_trend_6h,do_concentration_trend_6h,sp_conductance_trend_6h,water_temperature_trend_6h,actual_high_turbidity
2022-09-24 10:00:00+00:00,5.52,0.034,7.33,12.85,102.0,39.0,15,False,2022-09-24 10:00:00+00:00,10,5,9,267,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,5.54,5.56,5.55,,,0.034,0.034,0.035,,,7.33,7.33,7.35,,,12.84,12.82,12.78,,,102.0,101.8,101.5,,,41.7,45.9,42.2,,,-0.040000000000000036,-0.03000000000000025,,,0.0,-0.0010000000000000009,,,0.0,-0.019999999999999574,,,0.02999999999999936,0.07000000000000028,,,0.20000000000000284,0.5,,,-6.899999999999999,-3.200000000000003,,,5.555,5.57,0.013784048752092621,,,,,,,0.034333333333333334,0.035,0.0005163977794943091,,,,,,,7.340000000000001,7.36,0.012649110640672171,,,,,,,12.81,12.84,0.023664319132398234,,,,,,,101.75,102.0,0.1870828693387419,,,,,,,43.38333333333333,50.2,3.9584929792367554,,,,,,,-2.700000000000003,0.935251798561151,2.5908486e-05,0.00010323169,0.0011598306,0.0065364125,NO SIGNIFICANT RISK,LOW,-3.200000000000003,-0.019999999999999574,0.07000000000000028,-0.0010000000000000009,-0.03000000000000025,False
2022-09-24 11:00:00+00:00,5.5,0.035,7.35,12.87,102.1,38.0,15,False,2022-09-24 11:00:00+00:00,11,5,9,267,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,5.52,5.54,5.57,,,0.034,0.034,0.035,,,7.33,7.33,7.36,,,12.85,12.83,12.79,,,102.0,101.9,101.6,,,39.0,40.6,50.2,,,-0.040000000000000036,-0.07000000000000028,,,0.0010000000000000009,0.0,,,0.019999999999999574,-0.010000000000000675,,,0.03999999999999915,0.08000000000000007,,,0.19999999999998863,0.5,,,-2.6000000000000014,-12.200000000000003,,,5.55,5.57,0.02000000000000201,,,,,,,0.03416666666666667,0.035,0.00040824829046384514,,,,,,,7.336666666666667,7.36,0.012110601416388627,,,,,,,12.821666666666667,12.85,0.02316606713852455,,,,,,,101.83333333333333,102.0,0.16329931618561208,,,,,,,42.85,50.2,4.346377802262478,,,,,,,-1.0,0.9743589743589743,3.1339536e-05,0.00012782498,0.0007335323,0.0041661966,NO SIGNIFICANT RISK,LOW,-12.200000000000003,-0.010000000000000675,0.08000000000000007,0.0,-0.07000000000000028,False
2022-09-24 12:00:00+00:00,5.48,0.034,7.33,12.9,102.3,41.5,15,False,2022-09-24 12:00:00+00:00,12,5,9,267,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,5.5,5.54,5.57,5.3,,0.035,0.034,0.034,0.037,,7.35,7.33,7.34,7.39,,12.87,12.84,12.8,12.84,,102.1,102.0,101.7,101.3,,38.0,41.7,39.7,46.2,,-0.05999999999999961,-0.08999999999999986,0.1800000000000006,,0.0,0.0,-0.0029999999999999957,,0.0,-0.009999999999999787,-0.05999999999999961,,0.0600000000000005,0.09999999999999964,0.0600000000000005,,0.29999999999999716,0.5999999999999943,1.0,,-0.20000000000000284,1.7999999999999972,-4.700000000000003,,5.538333333333333,5.57,0.025625508125045392,5.510000000000001,5.57,0.0774596669241486,,,,0.03416666666666667,0.035,0.0004082482904638628,0.035083333333333334,0.037,0.0011645001528813106,,,,7.335000000000001,7.35,0.008366600265338548,7.355833333333333,7.4,0.026097137890209156,,,,12.835,12.87,0.024289915602980376,12.814166666666667,12.87,0.03203927514028927,,,,101.91666666666667,102.1,0.14719601443887845,101.66666666666667,102.1,0.290245455162393,,,,40.81666666666667,45.9,2.798154153485231,43.975,50.5,4.31659061592069,,,,3.5,1.0921052631578947,8.690253e-05,0.00028162537,0.0023297223,0.005630839,NO SIGNIFICANT RISK,LOW,1.7999999999999972,-0.009999999999999787,0.09999999999999964,0.0,-0.08999999999999986,False
2022-09-24 13:00:00+00:00,5.48,0.034,7.32,12.92,102.4,46.8,15,False,2022-09-24 13:00:00+00:00,13,5,9,267,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,5.48,5.52,5.56,5.42,,0.034,0.034,0.034,0.037,,7.33,7.33,7.33,7.4,,12.9,12.85,12.82,12.8,,102.3,102.0,101.8,101.3,,41.5,39.0,45.9,50.5,,-0.03999999999999915,-0.07999999999999918,0.0600000000000005,,0.0,0.0,-0.0029999999999999957,,-0.009999999999999787,-0.009999999999999787,-0.08000000000000007,,0.07000000000000028,0.09999999999999964,0.11999999999999922,,0.4000000000000057,0.6000000000000085,1.1000000000000085,,7.799999999999997,0.8999999999999986,-3.700000000000003,,5.523333333333333,5.56,0.029439202887761487,5.5249999999999995,5.57,0.0427466107109413,,,,0.03416666666666667,0.035,0.0004082482904638628,0.034833333333333334,0.037,0.0010298573010888699,,,,7.333333333333333,7.35,0.008164965809274958,7.350833333333333,7.4,0.024664414311580906,,,,12.851666666666667,12.9,0.029268868558018774,12.819166666666666,12.9,0.04010403138505324,,,,102.01666666666667,102.3,0.17224014243692326,101.75,102.3,0.31766191290284224,,,,41.11666666666667,45.9,2.750575697316228,43.583333333333336,50.5,4.309573556910737,,,,5.299999999999997,1.127710843373494,9.914299e-05,0.0003504917,0.0038450544,0.007035457,NO SIGNIFICANT RISK,LOW,0.8999999999999986,-0.009999999999999787,0.09999999999999964,0.0,-0.07999999999999918,False
2022-09-24 14:00:00+00:00,5.48,0.034,7.33,12.93,102.5,39.3,15,False,2022-09-24 14:00:00+00:00,14,5,9,267,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,5.48,5.5,5.54,5.52,,0.034,0.035,0.034,0.036,,7.32,7.35,7.33,7.39,,12.92,12.87,12.83,12.78,,102.4,102.1,101.9,101.4,,46.8,38.0,40.6,46.8,,-0.019999999999999574,-0.05999999999999961,-0.03999999999999915,,-0.0010000000000000009,0.0,-0.001999999999999995,,-0.019999999999999574,0.0,-0.05999999999999961,,0.0600000000000005,0.09999999999999964,0.15000000000000036,,0.4000000000000057,0.5999999999999943,1.0999999999999943,,1.2999999999999972,-1.3000000000000043,-7.5,,5.510000000000001,5.54,0.027568097504183056,5.53,5.57,0.031333978072025995,,,,0.03416666666666667,0.035,0.0004082482904638628,0.034583333333333334,0.036,0.000792961461098754,,,,7.331666666666667,7.35,0.00983192080249967,7.344166666666666,7.39,0.020652243256245182,,,,12.868333333333334,12.92,0.03544949458971968,12.829166666666666,12.92,0.048889175848560756,,,,102.11666666666667,102.4,0.19407902170685876,101.84166666666668,102.4,0.3342789617107675,,,,41.266666666666666,46.8,3.0696362433791164,43.275000000000006,50.2,3.8807508645527986,,,,-7.5,0.8397435897435898,4.87473e-05,0.0002258957,0.00364625,0.008247565,NO SIGNIFICANT RISK,LOW,-1.3000000000000043,0.0,0.09999999999999964,0.0,-0.05999999999999961,False
2022-09-24 15:00:00+00:00,5.49,0.034,7.31,12.93,102.6,35.4,15,False,2022-09-24 15:00:00+00:00,15,5,9,267,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,5.48,5.48,5.54,5.53,,0.034,0.034,0.034,0.036,,7.33,7.33,7.33,7.37,,12.93,12.9,12.84,12.77,,102.5,102.3,102.0,101.4,,39.3,41.5,41.7,46.9,,0.009999999999999787,-0.04999999999999982,-0.040000000000000036,,0.0,0.0,-0.001999999999999995,,-0.020000000000000462,-0.020000000000000462,-0.0600000000000005,,0.02999999999999936,0.08999999999999986,0.16000000000000014,,0.29999999999999716,0.5999999999999943,1.1999999999999886,,-6.100000000000001,-6.300000000000004,-11.5,,5.5,5.54,0.02529822128134998,5.526666666666666,5.57,0.0344656174742135,,,,0.03416666666666667,0.035,0.0004082482904638628,0.03441666666666667,0.036,0.0006685579234215156,,,,7.331666666666667,7.35,0.00983192080249967,7.339166666666667,7.37,0.015050420310247968,,,,12.885,12.93,0.037282703764612485,12.841666666666669,12.93,0.05407626488804849,,,,102.21666666666668,102.5,0.21369760566438337,101.93333333333334,102.5,0.3524803884508087,,,,41.050000000000004,46.8,3.1703312129807486,42.65,50.2,3.865347214793145,,,,-3.8999999999999986,0.900763358778626,5.3927655e-05,0.0001588342,0.0014392944,0.0052628214,NO SIGNIFICANT RISK,LOW,-6.300000000000004,-0.020000000000000462,0.08999999999999986,0.0,-0.04999999999999982,False
2022-09-24 16:00:00+00:00,5.52,0.034,7.3,12.94,102.7,35.8,15,False,2022-09-24 16:00:00+00:00,16,5,9,267,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,5.49,5.48,5.52,5.55,,0.034,0.034,0.034,0.035,,7.31,7.32,7.33,7.35,,12.93,12.92,12.85,12.78,,102.6,102.4,102.0,101.5,,35.4,46.8,39.0,42.2,,0.03999999999999915,0.0,-0.03000000000000025,,0.0,0.0,-0.0010000000000000009,,-0.020000000000000462,-0.03000000000000025,-0.04999999999999982,,0.019999999999999574,0.08999999999999986,0.16000000000000014,,0.29999999999999716,0.7000000000000028,1.2000000000000028,,-11.0,-3.200000000000003,-6.400000000000006,,5.491666666666667,5.52,0.016020819787601854,5.523333333333333,5.57,0.036013465495141186,,,,0.03416666666666667,0.035,0.0004082482904638628,0.03425,0.035,0.0004522670168666377,,,,7.328333333333333,7.35,0.01329160135824954,7.334166666666667,7.36,0.01378954368902344,,,,12.9,12.93,0.03346640106135977,12.854999999999999,12.93,0.05452272253590448,,,,102.31666666666666,102.6,0.2316606713853028,102.03333333333332,102.6,0.357601437187831,,,,40.0,46.8,3.876596445337064,41.69166666666667,50.2,4.132236535809493,,,,0.3999999999999986,1.0112994350282485,4.734734e-05,7.987323e-05,0.000787272,0.009501286,NO SIGNIFICANT RISK,LOW,-3.200000000000003,-0.03000000000000025,0.08999999999999986,0.0,0.0,False
2022-09-24 17:00:00+00:00,5.54,0.033,7.3,12.95,102.8,33.3,15,False,2022-09-24 17:00:00+00:00,17,5,9,267,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,5.52,5.48,5.5,5.57,,0.034,0.034,0.035,0.035,,7.3,7.33,7.35,7.36,,12.94,12.93,12.87,12.79,,102.7,102.5,102.1,101.6,,35.8,39.3,38.0,50.2,,0.05999999999999961,0.040000000000000036,-0.03000000000000025,,-0.0010000000000000009,-0.0020000000000000018,-0.0020000000000000018,,-0.03000000000000025,-0.04999999999999982,-0.0600000000000005,,0.019999999999999574,0.08000000000000007,0.16000000000000014,,0.29999999999999716,0.7000000000000028,1.2000000000000028,,-6.0,-4.700000000000003,-16.900000000000006,,5.491666666666667,5.52,0.016020819787601854,5.520833333333333,5.57,0.03502163833282485,,,,0.03416666666666667,0.035,0.0004082482904638628,0.03416666666666667,0.035,0.0003892494720807519,,,,7.323333333333333,7.35,0.01751190071541663,7.329999999999999,7.36,0.015954480704348503,,,,12.915000000000001,12.94,0.025884358211083952,12.868333333333332,12.94,0.05407626488804803,,,,102.43333333333334,102.7,0.21602468994698304,102.13333333333333,102.7,0.3626501778783142,,,,39.46666666666666,46.8,4.244368818407115,41.15833333333333,50.2,4.46062741883886,,,,-2.5,0.9301675977653632,8.342099e-05,5.2511125e-05,0.0017807395,0.016951181,NO SIGNIFICANT RISK,LOW,-4.700000000000003,-0.04999999999999982,0.08000000000000007,-0.0020000000000000018,0.040000000000000036,False
2022-09-24 18:00:00+00:00,5.57,0.034,7.32,12.96,103.0,35.9,15,False,2022-09-24 18:00:00+00:00,18,5,9,267,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,5.54,5.49,5.48,5.57,,0.033,0.034,0.034,0.034,,7.3,7.31,7.33,7.34,,12.95,12.93,12.9,12.8,,102.8,102.6,102.3,101.7,,33.3,35.4,41.5,39.7,,0.08000000000000007,0.08999999999999986,0.0,,0.0,0.0,0.0,,0.010000000000000675,-0.009999999999999787,-0.019999999999999574,,0.030000000000001137,0.0600000000000005,0.16000000000000014,,0.4000000000000057,0.7000000000000028,1.2999999999999972,,0.5,-5.600000000000001,-3.8000000000000043,,5.498333333333334,5.54,0.025625508125046378,5.5183333333333335,5.57,0.03214550253664382,,,,0.03383333333333333,0.034,0.0004082482904638628,0.034,0.035,0.00042640143271120993,,,,7.315,7.33,0.01378404875208755,7.324999999999999,7.35,0.015075567228887294,,,,12.928333333333333,12.95,0.017224014243675034,12.881666666666668,12.95,0.052714209458055404,,,,102.55,102.8,0.1870828693387564,102.23333333333333,102.8,0.36762958960282793,,,,38.68333333333333,46.8,4.945064879924893,39.75,46.8,3.9894178203661057,,,,2.6000000000000014,1.078078078078078,9.310304e-05,9.048422e-05,0.0021620432,0.010166879,NO SIGNIFICANT RISK,LOW,-5.600000000000001,-0.009999999999999787,0.0600000000000005,0.0,0.08999999999999986,False
2022-09-24 19:00:00+00:00,5.62,0.034,7.34,12.95,103.1,38.6,15,False,2022-09-24 19:00:00+00:00,19,5,9,267,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,5.57,5.52,5.48,5.56,,0.034,0.034,0.034,0.034,,7.32,7.3,7.32,7.33,,12.96,12.94,12.92,12.82,,103.0,102.7,102.4,101.8,,35.9,35.8,46.8,45.9,,0.10000000000000053,0.13999999999999968,0.0600000000000005,,0.0,0.0,0.0,,0.040000000000000036,0.019999999999999574,0.009999999999999787,,0.009999999999999787,0.02999999999999936,0.129999999999999,,0.3999999999999915,0.6999999999999886,1.2999999999999972,,2.8000000000000043,-8.199999999999996,-7.299999999999997,,5.5133333333333345,5.57,0.03669695718539657,5.5183333333333335,5.57,0.03214550253664382,,,,0.03383333333333333,0.034,0.0004082482904638628,0.034,0.035,0.00042640143271120993,,,,7.313333333333333,7.33,0.012110601416386682,7.323333333333334,7.35,0.014354811251304595,,,,12.938333333333333,12.96,0.014719601443867589,12.895000000000001,12.96,0.05036232357986952,,,,102.66666666666667,103.0,0.21602468994698304,102.34166666666665,103.0,0.3872005196591048,,,,37.74999999999999,46.8,4.834356213602791,39.43333333333333,46.8,4.141658283023052,,,,2.700000000000003,1.075208913649025,4.5905523e-05,6.42586e-05,0.0015026724,0.009805876,NO SIGNIFICANT RISK,LOW,-8.199999999999996,0.019999999999999574,0.02999999999999936,0.0,0.13999999999999968,False
2022-09-24 20:00:00+00:00,5.7,0.034,7.34,12.96,103.3,36.3,15,False,2022-09-24 20:00:00+00:00,20,5,9,267,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,5.62,5.54,5.48,5.54,,0.034,0.033,0.034,0.034,,7.34,7.3,7.33,7.33,,12.95,12.95,12.93,12.83,,103.1,102.8,102.5,101.9,,38.6,33.3,39.3,40.6,,0.16000000000000014,0.21999999999999975,0.16000000000000014,,0.0010000000000000009,0.0,0.0,,0.040000000000000036,0.009999999999999787,0.009999999999999787,,0.010000000000001563,0.030000000000001137,0.13000000000000078,,0.5,0.7999999999999972,1.3999999999999915,,3.0,-3.0,-4.300000000000004,,5.536666666666666,5.62,0.05240865068542423,5.523333333333333,5.62,0.0422833157152891,,,,0.03383333333333333,0.034,0.0004082482904638628,0.034,0.035,0.00042640143271120993,,,,7.316666666666666,7.34,0.01632993161855208,7.324166666666667,7.35,0.015050420310248017,,,,12.943333333333333,12.96,0.012110601416374378,12.905833333333334,12.96,0.04660439568291275,,,,102.78333333333332,103.1,0.23166067138531227,102.45,103.1,0.40339468604249057,,,,36.38333333333333,39.3,2.2121633453853646,38.824999999999996,46.8,3.6070952806429313,,,,-2.3000000000000043,0.9404145077720206,3.5475947e-05,6.913759e-05,0.0017425963,0.011193231,NO SIGNIFICANT RISK,LOW,-3.0,0.009999999999999787,0.030000000000001137,0.0,0.21999999999999975,False
2022-09-24 21:00:00+00:00,5.91,0.034,7.35,12.92,103.6,39.9,15,False,2022-09-24 21:00:00+00:00,21,5,9,267,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,5.7,5.57,5.49,5.54,,0.034,0.034,0.034,0.034,,7.34,7.32,7.31,7.33,,12.96,12.96,12.93,12.84,,103.3,103.0,102.6,102.0,,36.3,35.9,35.4,41.7,,0.33999999999999986,0.41999999999999993,0.3700000000000001,,0.0,0.0,0.0,,0.02999999999999936,0.040000000000000036,0.019999999999999574,,-0.040000000000000924,-0.009999999999999787,0.08000000000000007,,0.5999999999999943,1.0,1.5999999999999943,,4.0,4.5,-1.8000000000000043,,5.573333333333334,5.7,0.07633260552782693,5.536666666666666,5.7,0.06637816362374432,,,,0.03383333333333333,0.034,0.0004082482904638628,0.034,0.035,0.00042640143271120993,,,,7.3183333333333325,7.34,0.018348478592694933,7.324999999999999,7.35,0.01566698903601202,,,,12.948333333333332,12.96,0.011690451944483425,12.916666666666666,12.96,0.042283315715285784,,,,102.91666666666667,103.3,0.26394443859778477,102.56666666666666,103.3,0.4313474308033636,,,,35.88333333333333,38.6,1.701078089526334,38.46666666666667,46.8,3.628256113374934,,,,3.6000000000000014,1.0991735537190084,4.7588295e-05,0.000141627,0.0021302283,0.010305956,NO SIGNIFICANT RISK,LOW,4.5,0.040000000000000036,-0.009999999999999787,0.0,0.41999999999999993,False
2022-09-24 22:00:00+00:00,6.12,0.035,7.37,12.85,103.5,38.6,15,False,2022-09-24 22:00:00+00:00,22,5,9,267,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,5.91,5.62,5.52,5.52,,0.034,0.034,0.034,0.034,,7.35,7.34,7.3,7.33,,12.92,12.95,12.94,12.85,,103.6,103.1,102.7,102.0,,39.9,38.6,35.8,39.0,,0.5,0.6000000000000005,0.6000000000000005,,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,,0.03000000000000025,0.07000000000000028,0.040000000000000036,,-0.09999999999999964,-0.08999999999999986,0.0,,0.4000000000000057,0.7999999999999972,1.5,,0.0,2.8000000000000043,-0.3999999999999986,,5.6433333333333335,5.91,0.14569374271624316,5.5675,5.91,0.126643737956664,,,,0.03383333333333333,0.034,0.0004082482904638628,0.034,0.035,0.00042640143271120993,,,,7.324999999999999,7.35,0.02167948338867671,7.326666666666667,7.35,0.017232808737105955,,,,12.946666666666665,12.96,0.015055453054169079,12.923333333333332,12.96,0.034728383291773086,,,,103.08333333333333,103.6,0.3311595788539204,102.69999999999999,103.6,0.48429893097705706,,,,36.63333333333333,39.9,2.3235031023578543,38.31666666666667,46.8,3.5179625646190105,,,,-1.2999999999999972,0.9674185463659148,2.1000753e-05,9.753294e-05,0.0027331612,0.010138769,NO SIGNIFICANT RISK,LOW,2.8000000000000043,0.07000000000000028,-0.08999999999999986,0.0010000000000000009,0.6000000000000005,False
2022-09-24 23:00:00+00:00,6.22,0.036,7.37,12.78,103.3,37.4,15,False,2022-09-24 23:00:00+00:00,23,5,9,267,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,6.12,5.7,5.54,5.5,,0.035,0.034,0.033,0.035,,7.37,7.34,7.3,7.35,,12.85,12.96,12.95,12.87,,103.5,103.3,102.8,102.1,,38.6,36.3,33.3,38.0,,0.5199999999999996,0.6799999999999997,0.7199999999999998,,0.001999999999999995,0.0029999999999999957,0.000999999999999994,,0.03000000000000025,0.07000000000000028,0.020000000000000462,,-0.1800000000000015,-0.16999999999999993,-0.08999999999999986,,0.0,0.5,1.2000000000000028,,1.1000000000000014,4.100000000000001,-0.6000000000000014,,5.743333333333333,6.12,0.22721502297750218,5.6175,6.12,0.20213069579313697,,,,0.034,0.035,0.000632455532033678,0.034083333333333334,0.035,0.0005149286505444297,,,,7.336666666666666,7.37,0.024221202832777976,7.329999999999999,7.37,0.021320071635560704,,,,12.931666666666667,12.96,0.04262237284181118,12.923333333333332,12.96,0.034728383291773086,,,,103.21666666666665,103.6,0.3060501048304204,102.82499999999999,103.6,0.4807664335583755,,,,37.1,39.9,2.4024986992712223,38.28333333333333,46.8,3.512790481895715,,,,-1.2000000000000028,0.9689119170984455,2.3111203e-05,0.00042799397,0.0028560478,0.009463584,NO SIGNIFICANT RISK,LOW,4.100000000000001,0.07000000000000028,-0.16999999999999993,0.0029999999999999957,0.6799999999999997,False
2022-09-25 00:00:00+00:00,6.24,0.036,7.37,12.75,103.1,37.5,15,False,2022-09-25 00:00:00+00:00,0,6,9,268,0.0,1.0,-1.0,-1.8369701987210297e-16,6.22,5.91,5.57,5.48,5.3,0.036,0.034,0.034,0.034,0.037,7.37,7.35,7.32,7.33,7.39,12.78,12.92,12.96,12.9,12.84,103.3,103.6,103.0,102.3,101.3,37.4,39.9,35.9,41.5,46.2,0.33000000000000007,0.6699999999999999,0.7599999999999998,0.9400000000000004,0.001999999999999995,0.001999999999999995,0.001999999999999995,-0.0010000000000000009,0.020000000000000462,0.04999999999999982,0.040000000000000036,-0.019999999999999574,-0.16999999999999993,-0.21000000000000085,-0.15000000000000036,-0.08999999999999986,-0.5,0.09999999999999432,0.7999999999999972,1.7999999999999972,-2.3999999999999986,1.6000000000000014,-4.0,-8.700000000000003,5.8566666666666665,6.22,0.2708997354496066,5.677500000000001,6.22,0.26205915362757143,5.59375,6.22,0.20744433512128757,0.0345,0.036,0.0008366600265340798,0.034166666666666665,0.036,0.000717740562565267,0.034625,0.037,0.0010555237727226255,7.348333333333334,7.37,0.01940790217067685,7.331666666666667,7.37,0.023677121037111972,7.34375,7.4,0.027316582000204526,12.903333333333334,12.96,0.07339391437078802,12.915833333333332,12.96,0.05247654598759003,12.865,12.96,0.06711443828332966,103.30000000000001,103.6,0.22803508501993014,102.925,103.6,0.4392659165637935,102.29583333333333,103.6,0.738670466426694,37.78333333333334,39.9,1.5302505241517115,38.233333333333334,46.8,3.521449426103721,41.104166666666664,50.5,4.84171000753881,0.10000000000000142,1.0026737967914439,6.75878e-05,0.0005877432,0.00029577772,0.04475952,NO SIGNIFICANT RISK,LOW,1.6000000000000014,0.04999999999999982,-0.21000000000000085,0.001999999999999995,0.6699999999999999,False
2022-09-25 01:00:00+00:00,6.22,0.036,7.38,12.75,103.0,47.8,15,False,2022-09-25 01:00:00+00:00,1,6,9,268,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,6.24,6.12,5.62,5.48,5.42,0.036,0.035,0.034,0.034,0.037,7.37,7.37,7.34,7.32,7.4,12.75,12.85,12.95,12.92,12.8,103.1,103.5,103.1,102.4,101.3,37.5,38.6,38.6,46.8,50.5,0.09999999999999964,0.5999999999999996,0.7399999999999993,0.7999999999999998,0.000999999999999994,0.001999999999999995,0.001999999999999995,-0.0010000000000000009,0.009999999999999787,0.040000000000000036,0.05999999999999961,-0.020000000000000462,-0.09999999999999964,-0.1999999999999993,-0.16999999999999993,-0.05000000000000071,-0.5,-0.09999999999999432,0.5999999999999943,1.7000000000000028,9.199999999999996,9.199999999999996,1.0,-2.700000000000003,5.968333333333334,6.24,0.26716411934739104,5.740833333333334,6.24,0.2991946260253064,5.632916666666667,6.24,0.23630266455408908,0.034833333333333334,0.036,0.0009831920802501806,0.034333333333333334,0.036,0.0008876253645985889,0.034583333333333334,0.037,0.0009743076322798856,7.3566666666666665,7.37,0.015055453054178252,7.335000000000001,7.37,0.0261116483933546,7.342916666666667,7.4,0.0261233140361607,12.868333333333332,12.96,0.08931218655181809,12.903333333333334,12.96,0.0711379368593576,12.86125,12.96,0.07097534783289132,103.31666666666666,103.6,0.2041241452320487,102.99166666666667,103.6,0.3941811612429981,102.37083333333332,103.6,0.7244063036401882,38.050000000000004,39.9,1.2501999840025297,37.9,46.8,3.370190175373192,40.74166666666667,50.5,4.768731183601073,10.299999999999997,1.2746666666666666,0.00015379862,0.00066134124,0.003359938,0.042668853,NO SIGNIFICANT RISK,LOW,9.199999999999996,0.040000000000000036,-0.1999999999999993,0.001999999999999995,0.5999999999999996,False
